Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00       1/6           std::default_delete<Menu>&& std::forward<std::default_delete<Menu> >(std::remove_reference<std::default_delete<Menu> >::type&) [747]
                0.00    0.00       1/1           std::_Head_base<1ul, std::default_delete<Yuna::Core::State>, true>::_Head_base<std::default_delete<Menu> >(std::default_delete<Menu>&&) [1275]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, Yuna::Core::State*, std::default_delete<Yuna::Core::State> >::_Tuple_impl<Yuna::Core::State*&, std::default_delete<Splash>, void>(Yuna::Core::State*&, std::default_delete<Splash>&&) [1366]
[1399]   0.0    0.00    0.00       1         std::_Tuple_impl<1ul, std::default_delete<Yuna::Core::State> >::_Tuple_impl<std::default_delete<Splash> >(std::default_delete<Splash>&&) [1399]
                0.00    0.00       1/6           std::default_delete<Splash>&& std::forward<std::default_delete<Splash> >(std::remove_reference<std::default_delete<Splash> >::type&) [748]
                0.00    0.00       1/1           std::_Head_base<1ul, std::default_delete<Yuna::Core::State>, true>::_Head_base<std::default_delete<Splash> >(std::default_delete<Splash>&&) [1274]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, Yuna::Core::State*, std::default_delete<Yuna::Core::State> >::_Tuple_impl<Yuna::Core::State*&, std::default_delete<Game>, void>(Yuna::Core::State*&, std::default_delete<Game>&&) [1365]
[1400]   0.0    0.00    0.00       1         std::_Tuple_impl<1ul, std::default_delete<Yuna::Core::State> >::_Tuple_impl<std::default_delete<Game> >(std::default_delete<Game>&&) [1400]
                0.00    0.00       1/6           std::default_delete<Game>&& std::forward<std::default_delete<Game> >(std::remove_reference<std::default_delete<Game> >::type&) [746]
                0.00    0.00       1/1           std::_Head_base<1ul, std::default_delete<Yuna::Core::State>, true>::_Head_base<std::default_delete<Game> >(std::default_delete<Game>&&) [1273]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::unique_ptr<System, std::default_delete<System> >*>(std::unique_ptr<System, std::default_delete<System> >*, std::unique_ptr<System, std::default_delete<System> >*) [1636]
[1401]   0.0    0.00    0.00       1         void std::_Destroy_aux<false>::__destroy<std::unique_ptr<System, std::default_delete<System> >*>(std::unique_ptr<System, std::default_delete<System> >*, std::unique_ptr<System, std::default_delete<System> >*) [1401]
                0.00    0.00       7/7           void std::_Destroy<std::unique_ptr<System, std::default_delete<System> > >(std::unique_ptr<System, std::default_delete<System> >*) [712]
                0.00    0.00       7/28          std::unique_ptr<System, std::default_delete<System> >* std::__addressof<std::unique_ptr<System, std::default_delete<System> > >(std::unique_ptr<System, std::default_delete<System> >&) [496]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >*>(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >*) [1637]
[1402]   0.0    0.00    0.00       1         void std::_Destroy_aux<false>::__destroy<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >*>(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >*) [1402]
                0.00    0.00      21/102         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >* std::__addressof<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [427]
                0.00    0.00      21/21          void std::_Destroy<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >*) [519]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::unique_ptr<System, std::default_delete<System> >, std::allocator<std::unique_ptr<System, std::default_delete<System> > > >::_Vector_base() [1407]
[1403]   0.0    0.00    0.00       1         std::_Vector_base<std::unique_ptr<System, std::default_delete<System> >, std::allocator<std::unique_ptr<System, std::default_delete<System> > > >::_Vector_impl::_Vector_impl() [1403]
                0.00    0.00       1/1           std::_Vector_base<std::unique_ptr<System, std::default_delete<System> >, std::allocator<std::unique_ptr<System, std::default_delete<System> > > >::_Vector_impl_data::_Vector_impl_data() [1406]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::unique_ptr<System, std::default_delete<System> >, std::allocator<std::unique_ptr<System, std::default_delete<System> > > >::~_Vector_base() [1408]
[1404]   0.0    0.00    0.00       1         std::_Vector_base<std::unique_ptr<System, std::default_delete<System> >, std::allocator<std::unique_ptr<System, std::default_delete<System> > > >::_Vector_impl::~_Vector_impl() [1404]
                0.00    0.00       1/1           std::__new_allocator<std::unique_ptr<System, std::default_delete<System> > >::~__new_allocator() [1441]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::unique_ptr<System, std::default_delete<System> >, std::allocator<std::unique_ptr<System, std::default_delete<System> > > >::~_Vector_base() [1408]
[1405]   0.0    0.00    0.00       1         std::_Vector_base<std::unique_ptr<System, std::default_delete<System> >, std::allocator<std::unique_ptr<System, std::default_delete<System> > > >::_M_deallocate(std::unique_ptr<System, std::default_delete<System> >*, unsigned long) [1405]
                0.00    0.00       1/4           std::__new_allocator<std::unique_ptr<System, std::default_delete<System> > >::deallocate(std::unique_ptr<System, std::default_delete<System> >*, unsigned long) [811]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::unique_ptr<System, std::default_delete<System> >, std::allocator<std::unique_ptr<System, std::default_delete<System> > > >::_Vector_impl::_Vector_impl() [1403]
[1406]   0.0    0.00    0.00       1         std::_Vector_base<std::unique_ptr<System, std::default_delete<System> >, std::allocator<std::unique_ptr<System, std::default_delete<System> > > >::_Vector_impl_data::_Vector_impl_data() [1406]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::unique_ptr<System, std::default_delete<System> >, std::allocator<std::unique_ptr<System, std::default_delete<System> > > >::vector() [1543]
[1407]   0.0    0.00    0.00       1         std::_Vector_base<std::unique_ptr<System, std::default_delete<System> >, std::allocator<std::unique_ptr<System, std::default_delete<System> > > >::_Vector_base() [1407]
                0.00    0.00       1/1           std::_Vector_base<std::unique_ptr<System, std::default_delete<System> >, std::allocator<std::unique_ptr<System, std::default_delete<System> > > >::_Vector_impl::_Vector_impl() [1403]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::unique_ptr<System, std::default_delete<System> >, std::allocator<std::unique_ptr<System, std::default_delete<System> > > >::~vector() [1544]
[1408]   0.0    0.00    0.00       1         std::_Vector_base<std::unique_ptr<System, std::default_delete<System> >, std::allocator<std::unique_ptr<System, std::default_delete<System> > > >::~_Vector_base() [1408]
                0.00    0.00       1/1           std::_Vector_base<std::unique_ptr<System, std::default_delete<System> >, std::allocator<std::unique_ptr<System, std::default_delete<System> > > >::_M_deallocate(std::unique_ptr<System, std::default_delete<System> >*, unsigned long) [1405]
                0.00    0.00       1/1           std::_Vector_base<std::unique_ptr<System, std::default_delete<System> >, std::allocator<std::unique_ptr<System, std::default_delete<System> > > >::_Vector_impl::~_Vector_impl() [1404]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::_Vector_base() [1413]
[1409]   0.0    0.00    0.00       1         std::_Vector_base<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::_Vector_impl::_Vector_impl() [1409]
                0.00    0.00       1/1           std::_Vector_base<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::_Vector_impl_data::_Vector_impl_data() [1412]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::~_Vector_base() [1414]
[1410]   0.0    0.00    0.00       1         std::_Vector_base<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::_Vector_impl::~_Vector_impl() [1410]
                0.00    0.00       1/1           std::__new_allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::~__new_allocator() [1443]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::~_Vector_base() [1414]
[1411]   0.0    0.00    0.00       1         std::_Vector_base<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::_M_deallocate(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >*, unsigned long) [1411]
                0.00    0.00       1/5           std::__new_allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::deallocate(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >*, unsigned long) [763]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::_Vector_impl::_Vector_impl() [1409]
[1412]   0.0    0.00    0.00       1         std::_Vector_base<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::_Vector_impl_data::_Vector_impl_data() [1412]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::vector() [1541]
[1413]   0.0    0.00    0.00       1         std::_Vector_base<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::_Vector_base() [1413]
                0.00    0.00       1/1           std::_Vector_base<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::_Vector_impl::_Vector_impl() [1409]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::~vector() [1542]
[1414]   0.0    0.00    0.00       1         std::_Vector_base<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::~_Vector_base() [1414]
                0.00    0.00       1/1           std::_Vector_base<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::_M_deallocate(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >*, unsigned long) [1411]
                0.00    0.00       1/1           std::_Vector_base<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::_Vector_impl::~_Vector_impl() [1410]
-----------------------------------------------
                0.00    0.00       1/1           World::World() [1188]
[1415]   0.0    0.00    0.00       1         std::unordered_map<unsigned int, ComponentContainer, std::hash<unsigned int>, std::equal_to<unsigned int>, std::allocator<std::pair<unsigned int const, ComponentContainer> > >::unordered_map() [1415]
                0.00    0.00       1/1           std::_Hashtable<unsigned int, std::pair<unsigned int const, ComponentContainer>, std::allocator<std::pair<unsigned int const, ComponentContainer> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable() [1219]
-----------------------------------------------
                0.00    0.00       1/1           World::~World() [55]
[1416]   0.0    0.00    0.00       1         std::unordered_map<unsigned int, ComponentContainer, std::hash<unsigned int>, std::equal_to<unsigned int>, std::allocator<std::pair<unsigned int const, ComponentContainer> > >::~unordered_map() [1416]
                0.00    0.00       1/1           std::_Hashtable<unsigned int, std::pair<unsigned int const, ComponentContainer>, std::allocator<std::pair<unsigned int const, ComponentContainer> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::~_Hashtable() [1220]
-----------------------------------------------
                0.00    0.00       1/1           std::_Function_base::_Base_manager<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (*)(unsigned char, Yuna::Core::Window*)>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [932]
[1417]   0.0    0.00    0.00       1         void std::_Function_base::_Base_manager<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (*)(unsigned char, Yuna::Core::Window*)>::_M_init_functor<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (* const&)(unsigned char, Yuna::Core::Window*)>(std::_Any_data&, std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (* const&)(unsigned char, Yuna::Core::Window*)) [1417]
                0.00    0.00       1/2           std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (* const&std::forward<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (* const&)(unsigned char, Yuna::Core::Window*)>(std::remove_reference<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (* const&)(unsigned char, Yuna::Core::Window*)>::type&))(unsigned char, Yuna::Core::Window*) [1128]
                0.00    0.00       1/1           void std::_Function_base::_Base_manager<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (*)(unsigned char, Yuna::Core::Window*)>::_M_create<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (* const&)(unsigned char, Yuna::Core::Window*)>(std::_Any_data&, std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (* const&)(unsigned char, Yuna::Core::Window*), std::integral_constant<bool, true>) [1420]
-----------------------------------------------
                0.00    0.00       1/1           std::function<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (unsigned char, Yuna::Core::Window*)>::function<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (&)(unsigned char, Yuna::Core::Window*), void>(std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (&)(unsigned char, Yuna::Core::Window*)) [1560]
[1418]   0.0    0.00    0.00       1         void std::_Function_base::_Base_manager<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (*)(unsigned char, Yuna::Core::Window*)>::_M_init_functor<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (&)(unsigned char, Yuna::Core::Window*)>(std::_Any_data&, std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (&)(unsigned char, Yuna::Core::Window*)) [1418]
                0.00    0.00       1/3           std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (&std::forward<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (&)(unsigned char, Yuna::Core::Window*)>(std::remove_reference<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (&)(unsigned char, Yuna::Core::Window*)>::type&))(unsigned char, Yuna::Core::Window*) [993]
                0.00    0.00       1/1           void std::_Function_base::_Base_manager<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (*)(unsigned char, Yuna::Core::Window*)>::_M_create<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (&)(unsigned char, Yuna::Core::Window*)>(std::_Any_data&, std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (&)(unsigned char, Yuna::Core::Window*), std::integral_constant<bool, true>) [1421]
-----------------------------------------------
                0.00    0.00       1/1           std::function<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (unsigned char, Yuna::Core::Window*)>::function<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (&)(unsigned char, Yuna::Core::Window*), void>(std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (&)(unsigned char, Yuna::Core::Window*)) [1560]
[1419]   0.0    0.00    0.00       1         bool std::_Function_base::_Base_manager<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (*)(unsigned char, Yuna::Core::Window*)>::_M_not_empty_function<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (unsigned char, Yuna::Core::Window*)>(std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (*)(unsigned char, Yuna::Core::Window*)) [1419]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Function_base::_Base_manager<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (*)(unsigned char, Yuna::Core::Window*)>::_M_init_functor<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (* const&)(unsigned char, Yuna::Core::Window*)>(std::_Any_data&, std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (* const&)(unsigned char, Yuna::Core::Window*)) [1417]
[1420]   0.0    0.00    0.00       1         void std::_Function_base::_Base_manager<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (*)(unsigned char, Yuna::Core::Window*)>::_M_create<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (* const&)(unsigned char, Yuna::Core::Window*)>(std::_Any_data&, std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (* const&)(unsigned char, Yuna::Core::Window*), std::integral_constant<bool, true>) [1420]
                0.00    0.00       1/52          std::_Any_data::_M_access() [447]
                0.00    0.00       1/13674       operator new(unsigned long, void*) [217]
                0.00    0.00       1/2           std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (* const&std::forward<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (* const&)(unsigned char, Yuna::Core::Window*)>(std::remove_reference<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (* const&)(unsigned char, Yuna::Core::Window*)>::type&))(unsigned char, Yuna::Core::Window*) [1128]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Function_base::_Base_manager<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (*)(unsigned char, Yuna::Core::Window*)>::_M_init_functor<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (&)(unsigned char, Yuna::Core::Window*)>(std::_Any_data&, std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (&)(unsigned char, Yuna::Core::Window*)) [1418]
[1421]   0.0    0.00    0.00       1         void std::_Function_base::_Base_manager<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (*)(unsigned char, Yuna::Core::Window*)>::_M_create<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (&)(unsigned char, Yuna::Core::Window*)>(std::_Any_data&, std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (&)(unsigned char, Yuna::Core::Window*), std::integral_constant<bool, true>) [1421]
                0.00    0.00       1/52          std::_Any_data::_M_access() [447]
                0.00    0.00       1/13674       operator new(unsigned long, void*) [217]
                0.00    0.00       1/3           std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (&std::forward<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (&)(unsigned char, Yuna::Core::Window*)>(std::remove_reference<std::unique_ptr<Yuna::Core::State, std::default_delete<Yuna::Core::State> > (&)(unsigned char, Yuna::Core::Window*)>::type&))(unsigned char, Yuna::Core::Window*) [993]
-----------------------------------------------
                0.00    0.00       1/1           std::function<void ()>::function<Menu::InitExitButton()::{lambda()#1}, void>(Menu::InitExitButton()::{lambda()#1}&&) [1562]
[1422]   0.0    0.00    0.00       1         void std::_Function_base::_Base_manager<Menu::InitExitButton()::{lambda()#1}>::_M_init_functor<Menu::InitExitButton()::{lambda()#1}>(std::_Any_data&, Menu::InitExitButton()::{lambda()#1}&&) [1422]
                0.00    0.00       1/3           Menu::InitExitButton()::{lambda()#1}&& std::forward<Menu::InitExitButton()::{lambda()#1}>(std::remove_reference<Menu::InitExitButton()::{lambda()#1}>::type&) [997]
                0.00    0.00       1/1           void std::_Function_base::_Base_manager<Menu::InitExitButton()::{lambda()#1}>::_M_create<Menu::InitExitButton()::{lambda()#1}>(std::_Any_data&, Menu::InitExitButton()::{lambda()#1}&&, std::integral_constant<bool, true>) [1424]
-----------------------------------------------
                0.00    0.00       1/1           std::function<void ()>::function<Menu::InitExitButton()::{lambda()#1}, void>(Menu::InitExitButton()::{lambda()#1}&&) [1562]
[1423]   0.0    0.00    0.00       1         bool std::_Function_base::_Base_manager<Menu::InitExitButton()::{lambda()#1}>::_M_not_empty_function<Menu::InitExitButton()::{lambda()#1}>(Menu::InitExitButton()::{lambda()#1} const&) [1423]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Function_base::_Base_manager<Menu::InitExitButton()::{lambda()#1}>::_M_init_functor<Menu::InitExitButton()::{lambda()#1}>(std::_Any_data&, Menu::InitExitButton()::{lambda()#1}&&) [1422]
[1424]   0.0    0.00    0.00       1         void std::_Function_base::_Base_manager<Menu::InitExitButton()::{lambda()#1}>::_M_create<Menu::InitExitButton()::{lambda()#1}>(std::_Any_data&, Menu::InitExitButton()::{lambda()#1}&&, std::integral_constant<bool, true>) [1424]
                0.00    0.00       1/52          std::_Any_data::_M_access() [447]
                0.00    0.00       1/13674       operator new(unsigned long, void*) [217]
                0.00    0.00       1/3           Menu::InitExitButton()::{lambda()#1}&& std::forward<Menu::InitExitButton()::{lambda()#1}>(std::remove_reference<Menu::InitExitButton()::{lambda()#1}>::type&) [997]
-----------------------------------------------
                0.00    0.00       1/1           std::function<void ()>::function<Menu::InitPlayButton()::{lambda()#1}, void>(Menu::InitPlayButton()::{lambda()#1}&&) [1563]
[1425]   0.0    0.00    0.00       1         void std::_Function_base::_Base_manager<Menu::InitPlayButton()::{lambda()#1}>::_M_init_functor<Menu::InitPlayButton()::{lambda()#1}>(std::_Any_data&, Menu::InitPlayButton()::{lambda()#1}&&) [1425]
                0.00    0.00       1/3           Menu::InitPlayButton()::{lambda()#1}&& std::forward<Menu::InitPlayButton()::{lambda()#1}>(std::remove_reference<Menu::InitPlayButton()::{lambda()#1}>::type&) [998]
                0.00    0.00       1/1           void std::_Function_base::_Base_manager<Menu::InitPlayButton()::{lambda()#1}>::_M_create<Menu::InitPlayButton()::{lambda()#1}>(std::_Any_data&, Menu::InitPlayButton()::{lambda()#1}&&, std::integral_constant<bool, true>) [1427]
-----------------------------------------------
                0.00    0.00       1/1           std::function<void ()>::function<Menu::InitPlayButton()::{lambda()#1}, void>(Menu::InitPlayButton()::{lambda()#1}&&) [1563]
[1426]   0.0    0.00    0.00       1         bool std::_Function_base::_Base_manager<Menu::InitPlayButton()::{lambda()#1}>::_M_not_empty_function<Menu::InitPlayButton()::{lambda()#1}>(Menu::InitPlayButton()::{lambda()#1} const&) [1426]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Function_base::_Base_manager<Menu::InitPlayButton()::{lambda()#1}>::_M_init_functor<Menu::InitPlayButton()::{lambda()#1}>(std::_Any_data&, Menu::InitPlayButton()::{lambda()#1}&&) [1425]
[1427]   0.0    0.00    0.00       1         void std::_Function_base::_Base_manager<Menu::InitPlayButton()::{lambda()#1}>::_M_create<Menu::InitPlayButton()::{lambda()#1}>(std::_Any_data&, Menu::InitPlayButton()::{lambda()#1}&&, std::integral_constant<bool, true>) [1427]
                0.00    0.00       1/52          std::_Any_data::_M_access() [447]
                0.00    0.00       1/13674       operator new(unsigned long, void*) [217]
                0.00    0.00       1/3           Menu::InitPlayButton()::{lambda()#1}&& std::forward<Menu::InitPlayButton()::{lambda()#1}>(std::remove_reference<Menu::InitPlayButton()::{lambda()#1}>::type&) [998]
-----------------------------------------------
                0.00    0.00       1/1           std::_Head_base<1ul, std::default_delete<System>, true>::_Head_base<std::default_delete<InputSystem> >(std::default_delete<InputSystem>&&) [1266]
[1428]   0.0    0.00    0.00       1         std::default_delete<System>::default_delete<InputSystem, void>(std::default_delete<InputSystem> const&) [1428]
-----------------------------------------------
                0.00    0.00       1/1           std::_Head_base<1ul, std::default_delete<System>, true>::_Head_base<std::default_delete<CameraSystem> >(std::default_delete<CameraSystem>&&) [1267]
[1429]   0.0    0.00    0.00       1         std::default_delete<System>::default_delete<CameraSystem, void>(std::default_delete<CameraSystem> const&) [1429]
-----------------------------------------------
                0.00    0.00       1/1           std::_Head_base<1ul, std::default_delete<System>, true>::_Head_base<std::default_delete<RenderSystem> >(std::default_delete<RenderSystem>&&) [1268]
[1430]   0.0    0.00    0.00       1         std::default_delete<System>::default_delete<RenderSystem, void>(std::default_delete<RenderSystem> const&) [1430]
-----------------------------------------------
                0.00    0.00       1/1           std::_Head_base<1ul, std::default_delete<System>, true>::_Head_base<std::default_delete<GravitySystem> >(std::default_delete<GravitySystem>&&) [1269]
[1431]   0.0    0.00    0.00       1         std::default_delete<System>::default_delete<GravitySystem, void>(std::default_delete<GravitySystem> const&) [1431]
-----------------------------------------------
                0.00    0.00       1/1           std::_Head_base<1ul, std::default_delete<System>, true>::_Head_base<std::default_delete<MovementSystem> >(std::default_delete<MovementSystem>&&) [1271]
[1432]   0.0    0.00    0.00       1         std::default_delete<System>::default_delete<MovementSystem, void>(std::default_delete<MovementSystem> const&) [1432]
-----------------------------------------------
                0.00    0.00       1/1           std::_Head_base<1ul, std::default_delete<System>, true>::_Head_base<std::default_delete<MapCollisionDetectionSystem> >(std::default_delete<MapCollisionDetectionSystem>&&) [1272]
[1433]   0.0    0.00    0.00       1         std::default_delete<System>::default_delete<MapCollisionDetectionSystem, void>(std::default_delete<MapCollisionDetectionSystem> const&) [1433]
-----------------------------------------------
